,ID,Tweet,Sentiment,predictions
25707,626376742991597568,chance to win zac brown band tix today were singing amp you may have to manage some light spanish to win keep listening,1,2
25709,626378505916297216,semper entertainment brings you nirvana where time stands still with the best djs in metro this august 15 at,1,2
25718,626391080049733633,anywho im not really sure what i think of antman may need some time to mull it over,1,0
25722,626394843074293762,would love to watch the live screening of yakub being hanged tomorrow,0,2
25730,626411417378226177,agree with 2nd partbut yakub is no reason best logical argument against his hanging by,0,2
25731,626412096977145857,i wish mani shankar aiyar commit suicide tonight to meet yakub tomorrow in hell,0,1
25736,626416627534290946,yest the state feared yakub may get more supporters through protests today they have what they want nothing to lose,1,0
25738,626422301928525825,yakub meman going to hang the credibility of indian judiciary tomorrow rules for mercy and humqnity not for rope,0,1
25740,626426546883010561,hulk hogan more like bulk fooligan some folks never know when its time to leave the room hes had his day in the sun time to go away,0,1
25741,626428123442065409,charles gets the grandkids into gardening he may be only two years old but it seems prince georges grandfath,2,1
25743,626429620431093760,all stoned with weed march to jantar mantar lol y dont volunteer to be hanged instead of yakub,0,1
25755,626437213488705537,your arguments may be valid in an overarching debate on dp too late in the game now for yakub folks shut have spoken,0,1
25758,626439767505399809,for but worst of all hes cheated the wwe universe out of what they truly deserve monday night was just beginning if seth rollins is,0,1
25762,626442305684140032,breaking news president studying yakubs mercy pleasays he doesnt want to decide in hasteneeds timehanging may not happen,1,0
25763,626443860089028608,if all the 297 traitors sign an affidavit to be hung instead of yakub sm might recommend yakub to be released tomorrow ur time starts now,0,1
25764,626444375841599488,pranab mukherjee has just again rejected yakubs 2nd mercy petition hanging would be on as per schedule at 7am tomorrow,0,1
25766,626444746899075072,spare me the nuances yakub is certainly not innocent rarest of the rare case may be,0,1
25767,626445212731076609,may be but now it seems inevitable looks like pay back time for yakub,1,0
25769,626446263282601984,if the fhd screen of yureka plus is better than moto g 3rd gen,1,2
25773,626448134164475904,still not clear whether yakub will be hanged thursday one more challenge to his death sentence in the sc,0,1
25776,626452513173012480,yakub will be hanged tomorrow but his execution has exposed ugly face of our journalists isnt it,1,0
25778,626454318644883456,why is stone cold on the cover of hes hardly ever on anymore seth rollins would be better this may declare a no buy for me,0,1
25789,626461610668769281,i dont have faith on constitutionsorry to yakubs family may god bless yakubs soul with rest and peace in heavenhang rapist first,0,1
25798,626475868034957312,and even after all the petitions all the hearings someone will say tomorrow that yakub didnt get a fair trial,0,1
25802,626481876157403136,prince george cant wait to take the crown from his dad,1,2
25806,626500433251426304,might just have to hit up monday night raw because brock lesnar is going to be there,2,1
25812,626505713523781632,dont worry bbz tomorrow will be george osborne getting booed at the paralympics,1,0
25820,626517818721202176,a culprit should be punished not matter what the religion may be but in yakubs case,1,0
25822,626521435121430528,well jokes apart today or tomorrow yakub has to meet with with 72 hoors s,0,1
25826,626525110095187968,i need someone to take me to see paper towns either tonight or tomorrow,1,2
25830,626534657815789568,yakubs mercy plea has been rejected may you be served justice in here after,0,1
25831,626535124117516288,vegas sept 12 floyd mayweather undercard make sure you there,2,1
25833,626539041823916032,the way they went about defending gave me impression malini barkha wanted to be 2nd 3 rd wife of yakub on release,1,0
25835,626549985413361664,its me isnt it take me to iron maiden,2,1
25841,626562502713671680,and like all those left behind by the 257 people he helped kill hope yakubs daughter finds peace amp a better world she turns 21 tomorrow,2,0
25845,626568917767426049,they may have ditched hulk hogan but the wwe still stink,0,1
25846,626569022037856257,hulk hogan sex tape reportedly includes racist tirade wwe has parted ways with one of their bestknown stars on friday hulk hogan,2,1
25858,626593806318604288,news channels should stop telecasting the yakubs news it may lead 2 communal disturbance rather they can cover abdul kalams last journey,0,1
25859,626594683087486976,hats off to dupreme court who sat till early morning n did not allow attempt to postpone the hanging of yakub,2,0
25865,626600828254711808,yakub has gone whatever happened may be right i want asked kiran bedi that whatever yakub doneit was wrong but after babri masjid,0,1
25866,626601995584045056,check out our 2nd episode we tell you what we thought of antman and what netflix shows to binge watch,1,2
25870,626608834816122880,hungryagain but then i remembered i work at dunkin tomorrow and can stuff my face with donuts perks or nah,2,1
25871,626609075690831873,i think they may want a guy with back problems here have ryan braun,0,1
25874,626614091356983296,the mumbai blasts convict yakub memon hanged seculars may sign a petition to declare yakub as a good terrorist as he died on his bday,1,0
25876,626615947357458432,today is not the death day of apj abdul kalams he passed away on 27th today is his janaja its only yakubs death day today,1,0
25877,626618923467714560,nobody should complain that yakub didnt get full opportunity to get justice though it may not have gone his waysalute to supreme court,1,0
25878,626620057024528384,tomorrow they will discuss after their friday prayer bad part is 100s of youth will get inspired to be the next yakub,0,1
25879,626620151371161601,this people who try to save yakub may be with daud n chuha tigergaddar gang,1,0
25891,626638316075528192,i really sat through and watched bad blood music video becos i found out my gf was in it,2,1
25892,626640095454478336,nirvana and whiskey its a wednesday night get wit me,2,1
25896,626644595045089280,you mean i have wait until sharknado 4 to know what happened to april this is bullcrap bullcrap i tell you ahhhh,0,2
25898,626657518647799809,c u may want to know but by showing it agn amp agn we r hurting the family of yakub ok,1,0
25905,626689412173287424,london july 28 reuters british finance minister george osborne has appointed economist gertjan vlieghe to serve on the bank of,2,1
25911,626710903564562432,tomorrow im going to watch paper towns do you recommend it guys,1,2
25915,626714507797094401,are you kidding me i want to replace my old phone with moto g 3rd gen at any cost do anything its not my fault,0,1
25916,626718050528571392,some good tips and multimedia resources to help teach lees mockingbird with watchman,1,2
25919,626721986077704192,im sorry but if you see paul mccartney tomorrow youre weak af,1,0
25922,626731726178525186,ill be in the presence of paul mccartney tomorrow night so if you hear of a guy ripping his skull out in downtown chicago it wasnt me,2,1
